"Type";"Name";"Count";"TotalTime";"OwnTime";"TotalWaitTime";"OwnWaitTime"
"SCRIPT_API";"dw.order.Shipment#isGift()";"3";"33620";"33620";"161";"161"
"SCRIPT_API";"dw.order.Shipment#setShippingMethod(dw.order.ShippingMethod)";"1";"32161";"32161";"241";"241"
"SCRIPT_API";"dw.order.ShipmentShippingCost#getAmount()";"42";"307754";"307754";"1466";"1466"
"SCRIPT_API";"dw.order.ShipmentShippingModel#getApplicableShippingMethods()";"4";"11669569";"11669569";"8040417";"8040417"
"SCRIPT_API";"dw.order.ShipmentShippingModel#getShippingCost(dw.order.ShippingMethod)";"21";"12481569";"12481569";"5339929";"5339929"
"SCRIPT_API";"dw.order.ShippingMethod#getDescription()";"21";"1952864";"1952864";"1112069";"1112069"
"SCRIPT_API";"dw.order.ShippingMethod#getDisplayName()";"21";"2155637";"2155637";"1013461";"1013461"
"SCRIPT_API";"dw.order.ShippingMethod#getID()";"65";"345154";"345154";"9980";"9980"
"SCRIPT_API";"dw.order.ShippingMethod#isDefaultMethod()";"21";"427788";"427788";"2085";"2085"
"SCRIPT_API";"dw.order.ShippingMgr#applyShippingCost(dw.order.LineItemCtnr)";"3";"16799444";"16799444";"7198796";"7198796"
"SCRIPT_API";"dw.order.ShippingMgr#getDefaultShippingMethod()";"1";"3651118";"3651118";"3365558";"3365558"
"SCRIPT_API";"dw.order.ShippingMgr#getShipmentShippingModel(dw.order.Shipment)";"25";"2887553";"2887553";"135315";"135315"
"SCRIPT_API";"dw.order.TaxMgr#getCustomRateTaxClassID()";"6";"14679";"14679";"408";"408"
"SCRIPT_API";"dw.order.TaxMgr#getDefaultTaxJurisdictionID()";"3";"4421001";"4421001";"4129200";"4129200"
"SCRIPT_API";"dw.order.TaxMgr#getTaxRate(String,String)";"6";"10385446";"10385446";"9695342";"9695342"
"SCRIPT_API";"dw.system.HookMgr#callHook(String,String,Object[])";"79";"130832506";"3621167";"51740157";"0"
"SCRIPT_API";"dw.system.HookMgr#hasHook(String)";"1948";"16963557";"16963557";"1625303";"1625303"
"SCRIPT_API";"dw.system.Logger#debug(String,Object[])";"12";"411268";"411268";"0";"0"
"SCRIPT_API";"dw.system.Logger#warn(String,Object[])";"18";"10730982";"10730982";"5393620";"5393620"
"SCRIPT_API";"dw.system.Request#getHttpHeaders()";"1948";"33648590";"33648590";"0";"0"
"SCRIPT_API";"dw.system.Request#getHttpHost()";"2036";"2699990";"2699990";"59380";"59380"
"SCRIPT_API";"dw.system.Request#getHttpMethod()";"1942";"2125268";"2125268";"211920";"211920"
"SCRIPT_API";"dw.system.Request#getHttpParameterMap()";"8";"263604";"263604";"1354";"1354"
"SCRIPT_API";"dw.system.Request#getHttpPath()";"1946";"4145145";"4145145";"15398";"15398"
"SCRIPT_API";"dw.system.Request#getHttpQueryString()";"2874";"4084154";"4084154";"428299";"428299"
"SCRIPT_API";"dw.system.Request#getLocale()";"2137";"2929164";"2929164";"299878";"299878"
"SCRIPT_API";"dw.system.Request#getPageMetaData()";"78";"242226";"242226";"11519";"11519"
"SCRIPT_API";"dw.system.Request#getRequestID()";"93";"278524";"278524";"2840";"2840"
"SCRIPT_API";"dw.system.Request#isHttpSecure()";"1942";"2191820";"2191820";"53784";"53784"
"SCRIPT_API";"dw.system.Request#isIncludeRequest()";"3884";"3421206";"3421206";"310497";"310497"
"SCRIPT_API";"dw.system.Response#getWriter()";"8";"5156855";"5156855";"0";"0"
"SCRIPT_API";"dw.system.Response#setContentType(String)";"8";"785155";"785155";"3130";"3130"
"SCRIPT_API";"dw.system.Response#setExpires(Date)";"407";"1235184";"1235184";"81337";"81337"
"SCRIPT_API";"dw.system.Response#setHttpHeader(String,String)";"3884";"5563519";"5563519";"109966";"109966"
"SCRIPT_API";"dw.system.Response#setStatus(Number)";"4";"20360";"20360";"1060";"1060"
"SCRIPT_API";"dw.system.Response#setVaryBy(String)";"98";"396850";"396850";"2004";"2004"
"SCRIPT_API";"dw.system.Session#getClickStream()";"2";"11140";"11140";"10";"10"
"SCRIPT_API";"dw.system.Session#getCurrency()";"2570";"10616158";"10616158";"0";"0"
"SCRIPT_API";"dw.system.Session#getPrivacy()";"301";"511192";"511192";"29480";"29480"
"SCRIPT_API";"dw.system.Session#setTrackingAllowed(Boolean)";"31";"630943";"630943";"0";"0"
"SCRIPT_API";"dw.system.Site#getAllowedLocales()";"36";"399650";"399650";"0";"0"
"SCRIPT_API";"dw.system.Site#getCalendar()";"1";"60921";"60921";"0";"0"
"SCRIPT_API";"dw.system.Site#getCurrent()";"73";"3233644";"3233644";"20354";"20354"
"SCRIPT_API";"dw.system.Site#getID()";"42";"123670";"123670";"1754";"1754"
"SCRIPT_API";"dw.system.Site#getPageMetaTags()";"9";"4553943";"4553943";"2279325";"2279325"
"SCRIPT_API";"dw.system.Site#getPreferences()";"22";"1150323";"1150323";"474008";"474008"
"SCRIPT_API";"dw.system.Status(Number)";"9";"47621";"47621";"1213";"1213"
"SCRIPT_API";"dw.system.System#getInstanceType()";"34";"158604";"158604";"7509";"7509"
"SCRIPT_API";"dw.system.Transaction#wrap(Function)";"3";"124652020";"8408593";"43186815";"629189"
"SCRIPT_API";"dw.template.ISML#renderTemplate(String,Object)";"364";"2049601028";"73108599";"220839239";"9069190"
"SCRIPT_API";"dw.util.ArrayList()";"101";"531629";"531629";"6868";"6868"
"SCRIPT_API";"dw.util.Calendar#getTime()";"1";"5140";"5140";"119";"119"
"SCRIPT_API";"dw.util.Collection#getLength()";"242";"647641";"647641";"13130";"13130"
"SCRIPT_API";"dw.util.Collection#isEmpty()";"6";"14160";"14160";"111";"111"
"SCRIPT_API";"dw.util.Collection#iterator()";"531";"1710650";"1710650";"549708";"549708"
"SCRIPT_API";"dw.util.Collection#toArray()";"1";"9640";"9640";"0";"0"
"SCRIPT_API";"dw.util.Currency#getCurrencyCode()";"2157";"1545165";"1545165";"92662";"92662"
"SCRIPT_API";"dw.util.Currency#getDefaultFractionDigits()";"2070";"1334283";"1334283";"63204";"63204"
"SCRIPT_API";"dw.util.Currency#getName()";"2070";"1287292";"1287292";"56894";"56894"
"SCRIPT_API";"dw.util.Currency#getSymbol()";"2070";"1305429";"1305429";"60704";"60704"
"SCRIPT_API";"dw.util.Decimal#get()";"116";"344450";"344450";"1340";"1340"
"SCRIPT_API";"dw.util.Decimal#toString()";"116";"367948";"367948";"1435";"1435"
"SCRIPT_API";"dw.util.HashMap()";"372";"1281247";"1281247";"108109";"108109"
"SCRIPT_API";"dw.util.Iterator#hasNext()";"1266";"1906473";"1906473";"119737";"119737"
"SCRIPT_API";"dw.util.Iterator#next()";"880";"2920384";"2920384";"139448";"139448"
"SCRIPT_API";"dw.util.List#get(Number)";"2";"15180";"15180";"31";"31"
"SCRIPT_API";"dw.util.List#indexOf(Object)";"563";"640454";"640454";"32344";"32344"
"SCRIPT_API";"dw.util.List#push(Object[])";"28";"798485";"798485";"2005";"2005"
"SCRIPT_API";"dw.util.List#size()";"97";"312534";"312534";"7800";"7800"
"SCRIPT_API";"dw.util.Locale#getCountry()";"68";"137880";"137880";"2382";"2382"
"SCRIPT_API";"dw.util.Locale#getDisplayCountry()";"68";"374338";"374338";"462";"462"
"SCRIPT_API";"dw.util.Locale#getDisplayLanguage()";"68";"97022";"97022";"704";"704"
"SCRIPT_API";"dw.util.Locale#getDisplayName()";"68";"821109";"821109";"0";"0"
"SCRIPT_API";"dw.util.Locale#getID()";"1062";"807569";"807569";"51034";"51034"
"SCRIPT_API";"dw.util.Locale#getLanguage()";"90";"178345";"178345";"2037";"2037"
"SCRIPT_API";"dw.util.Locale#getLocale(String)";"227";"1029719";"1029719";"0";"0"
"SCRIPT_API";"dw.util.Map#get(Object)";"22";"128911";"128911";"519";"519"
"SCRIPT_API";"dw.util.Map#keySet()";"46";"465383";"465383";"1859";"1859"
"SCRIPT_API";"dw.util.Map#put(Object,Object)";"180";"770441";"770441";"10711";"10711"
"SCRIPT_API";"dw.util.SecureEncoder#forHtmlContent(String)";"2";"23830";"23830";"1630";"1630"
"SCRIPT_API";"dw.util.StringUtils#formatInteger(Number)";"1";"154093";"154093";"0";"0"
"SCRIPT_API";"dw.util.StringUtils#formatMoney(dw.value.Money)";"161";"14248806";"14248806";"0";"0"
"SCRIPT_API";"dw.util.StringUtils#formatNumber(Number,String,String)";"12";"554282";"554282";"0";"0"
"SCRIPT_API";"dw.util.Template#render(dw.util.Map)";"192";"4989241678";"72478075";"583997439";"27062747"
"SCRIPT_API";"dw.util.Template(String)";"192";"1147763";"1147763";"4144";"4144"
"SCRIPT_API";"dw.value.MimeEncodedText#getText()";"192";"639388";"639388";"8357";"8357"
"SCRIPT_API";"dw.value.Money#getCurrencyCode()";"137";"288721";"288721";"37673";"37673"
"SCRIPT_API";"dw.value.Money#getDecimalValue()";"232";"325608";"325608";"13846";"13846"
"SCRIPT_API";"dw.value.Money#getValue()";"423";"383147";"383147";"15986";"15986"
"SCRIPT_API";"dw.value.Money#getValueOrNull()";"117";"398097";"398097";"1311";"1311"
"SCRIPT_API";"dw.value.Money#isAvailable()";"457";"406761";"406761";"23546";"23546"
"SCRIPT_API";"dw.value.Money#subtract(dw.value.Money)";"6";"21990";"21990";"210";"210"
"SCRIPT_API";"dw.value.Money(Number,String)";"21";"481542";"481542";"0";"0"
"SCRIPT_API";"dw.value.Quantity#getValue()";"111";"179993";"179993";"3335";"3335"
"SCRIPT_API";"dw.web.CSRFProtection#generateToken()";"130";"3564141";"3564141";"0";"0"
"SCRIPT_API";"dw.web.CSRFProtection#getTokenName()";"130";"449864";"449864";"31868";"31868"
"SCRIPT_API";"dw.web.CSRFProtection#validateRequest()";"5";"355316";"355316";"885";"885"
"SCRIPT_API";"dw.web.ClickStream#getClicks()";"1";"4421";"4421";"1";"1"
"SCRIPT_API";"dw.web.ClickStream#isPartial()";"1";"2300";"2300";"10";"10"
"SCRIPT_API";"dw.web.ClickStreamEntry#getHost()";"1";"2990";"2990";"40";"40"
"SCRIPT_API";"dw.web.ClickStreamEntry#getLocale()";"1";"2140";"2140";"20";"20"
"SCRIPT_API";"dw.web.ClickStreamEntry#getPath()";"1";"1810";"1810";"40";"40"
"SCRIPT_API";"dw.web.ClickStreamEntry#getPipelineName()";"1";"1640";"1640";"20";"20"
"SCRIPT_API";"dw.web.ClickStreamEntry#getQueryString()";"1";"2431";"2431";"11";"11"
"SCRIPT_API";"dw.web.ClickStreamEntry#getReferer()";"1";"1280";"1280";"30";"30"
"SCRIPT_API";"dw.web.ClickStreamEntry#getRemoteAddress()";"1";"1290";"1290";"20";"20"
"SCRIPT_API";"dw.web.ClickStreamEntry#getTimestamp()";"1";"1940";"1940";"10";"10"
"SCRIPT_API";"dw.web.ClickStreamEntry#getUrl()";"1";"1610";"1610";"20";"20"
"SCRIPT_API";"dw.web.ClickStreamEntry#getUserAgent()";"1";"1210";"1210";"20";"20"
"SCRIPT_API";"dw.web.HttpParameter#getDoubleValue()";"4";"13201";"13201";"271";"271"
"SCRIPT_API";"dw.web.HttpParameter#getRawValue()";"36";"296972";"296972";"157";"157"
"SCRIPT_API";"dw.web.HttpParameterMap#get(Object)";"18";"259895";"259895";"0";"0"
"SCRIPT_API";"dw.web.HttpParameterMap#getParameterNames()";"12";"63402";"63402";"219";"219"
"SCRIPT_API";"dw.web.LoopIterator#getCount()";"204";"282540";"282540";"49309";"49309"
"SCRIPT_API";"dw.web.LoopIterator#getIndex()";"72";"111817";"111817";"6539";"6539"
"SCRIPT_API";"dw.web.LoopIterator#isFirst()";"28";"524357";"524357";"2422";"2422"
"SCRIPT_API";"dw.web.LoopIterator#isLast()";"35";"92052";"92052";"5467";"5467"
"SCRIPT_API";"dw.web.PageMetaData#addPageMetaTags(Array)";"14";"291256";"291256";"656";"656"
"SCRIPT_API";"dw.web.PageMetaData#getDescription()";"78";"76817";"76817";"3431";"3431"
"SCRIPT_API";"dw.web.PageMetaData#getKeywords()";"78";"71160";"71160";"2568";"2568"
"SCRIPT_API";"dw.web.PageMetaData#getPageMetaTags()";"82";"355268";"355268";"0";"0"
"SCRIPT_API";"dw.web.PageMetaData#getTitle()";"78";"119118";"119118";"5684";"5684"
"SCRIPT_API";"dw.web.PageMetaData#setDescription(String)";"4";"219603";"219603";"0";"0"
"SCRIPT_API";"dw.web.PageMetaData#setTitle(String)";"4";"520820";"520820";"0";"0"
"SCRIPT_API";"dw.web.PageMetaTag#getContent()";"27";"40860";"40860";"701";"701"
"SCRIPT_API";"dw.web.PageMetaTag#getID()";"36";"49311";"49311";"1596";"1596"
"SCRIPT_API";"dw.web.PageMetaTag#isName()";"54";"100695";"100695";"3711";"3711"
"SCRIPT_API";"dw.web.PageMetaTag#isProperty()";"9";"50080";"50080";"320";"320"
"SCRIPT_API";"dw.web.PageMetaTag#isTitle()";"27";"63799";"63799";"1131";"1131"
"SCRIPT_API";"dw.web.PagingModel#appendPaging(dw.web.URL)";"2";"18260";"18260";"131";"131"
"SCRIPT_API";"dw.web.PagingModel#getCurrentPage()";"2";"5630";"5630";"200";"200"
"SCRIPT_API";"dw.web.PagingModel#getEnd()";"18";"35601";"35601";"2221";"2221"
"SCRIPT_API";"dw.web.PagingModel#getPageElements()";"2";"14231";"14231";"61";"61"
"SCRIPT_API";"dw.web.PagingModel#setPageSize(Number)";"4";"9180";"9180";"220";"220"
"SCRIPT_API";"dw.web.PagingModel#setStart(Number)";"6";"15608";"15608";"806";"806"
"SCRIPT_API";"dw.web.PagingModel(dw.util.Iterator,Number)";"4";"24951";"24951";"1353";"1353"
"SCRIPT_API";"dw.web.Resource#msg(String,String,String)";"958";"99205112";"99205112";"19106971";"19106971"
"SCRIPT_API";"dw.web.Resource#msgf(String,String,String,Object[])";"358";"37215720";"37215720";"1426580";"1426580"
"SCRIPT_API";"dw.web.URL#append(String,String)";"1";"5260";"5260";"0";"0"
"SCRIPT_API";"dw.web.URL#appendCSRFTokenBM()";"8";"78491";"78491";"351";"351"
"SCRIPT_API";"dw.web.URL#relative()";"160";"961169";"961169";"0";"0"
"SCRIPT_API";"dw.web.URL#toString()";"974";"49539851";"49539851";"13191701";"13191701"
"SCRIPT_API";"dw.web.URLAction(String,String)";"7";"767076";"767076";"0";"0"
"SCRIPT_API";"dw.web.URLUtils#abs(String,String[])";"12";"103891";"103891";"2051";"2051"
"SCRIPT_API";"dw.web.URLUtils#https(String,String[])";"70";"848184";"848184";"18456";"18456"
"SCRIPT_API";"dw.web.URLUtils#https(dw.web.URLAction,dw.web.URLParameter[])";"7";"380637";"380637";"0";"0"
"SCRIPT_API";"dw.web.URLUtils#staticURL(String)";"447";"158667224";"158667224";"110166694";"110166694"
"SCRIPT_API";"dw.web.URLUtils#url(String,String[])";"996";"5018708";"5018708";"76859";"76859"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Account.js#Header";"30";"125977933";"97862070";"9113413";"8529218"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Cart.js#AddProduct";"1";"565944753";"128739044";"134301663";"37961074"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Cart.js#MiniCart";"18";"75586993";"49802593";"1369992";"225401"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Cart.js#MiniCartShow";"1";"632699111";"16342585";"33387024";"1991673"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Cart.js#UpdateQuantity";"1";"95726310";"63884828";"17622950";"14245267"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ConsentTracking.js#Check";"18";"52656581";"30781139";"2669938";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ConsentTracking.js#GetContent";"5";"15803280";"11826429";"1791";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ConsentTracking.js#SetConsent";"5";"21771094";"15111131";"3898";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Default.js#Start";"8";"212308630";"27804798";"69643740";"291058"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Error.js#Start";"4";"22027044";"4606342";"206627";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Home.js#Show";"1";"20526987";"4794628";"6921848";"696591"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#Include";"117";"359621350";"228050754";"28312236";"3298334"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#IncludeHeaderMenu";"18";"197616624";"43677990";"100960567";"438719"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Page.js#Locale";"36";"113656471";"84605396";"15429195";"13918711"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/PageDesigner.js#CommerceAssets_ProductTile";"20";"540760657";"97215512";"98015060";"3438717"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/PageDesigner.js#CommerceAssets_ShopTheLook";"20";"485882321";"84126799";"71071116";"568174"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Product.js#Show";"4";"202765408";"43195908";"55330006";"942130"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Product.js#Variation";"1";"214800967";"28983265";"17705091";"185709"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ReportingEvent.js#MiniCart";"1";"99018982";"9631831";"7659195";"3622144"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/ReportingEvent.js#Start";"2";"71102580";"4698311";"3464913";"954619"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Search.js#Refinebar";"1";"10414169";"4483524";"271757";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Search.js#Show";"1";"64488818";"7448261";"28232270";"0"
"SCRIPT_CONTROLLER";"app_storefront_base/cartridge/controllers/Tile.js#Show";"57";"912793134";"265627765";"175757565";"15257979"
"SCRIPT_CONTROLLER";"plugin_wishlists/cartridge/controllers/Account.js#Header";"6";"210650813";"35882086";"26403585";"3802568"
"SCRIPT_HOOK";"app.experience.editmode#app_storefront_base/cartridge/experience/hooks.js#editmode";"4";"3082917";"3071497";"721529";"721130"
"SCRIPT_HOOK";"dw.order.calculate#app_storefront_base/cartridge/scripts/hooks/cart/calculate.js#calculate";"3";"79033869";"8573341";"27662417";"965083"
"SCRIPT_HOOK";"dw.order.calculateShipping#app_storefront_base/cartridge/scripts/hooks/cart/calculate.js#calculateShipping";"3";"17070240";"246965";"7201890";"2493"
"SCRIPT_HOOK";"dw.order.calculateTax#app_storefront_base/cartridge/scripts/hooks/cart/calculate.js#calculateTax";"3";"28024313";"7901611";"16165758";"970943"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Cart-AddProduct";"1";"580747769";"14803016";"145902121";"11600458"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Cart-MiniCartShow";"1";"633018557";"319446";"33386699";"0"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Cart-UpdateQuantity";"1";"100782964";"5056654";"21160861";"3537911"
"SF_PAGE";"/Sites-Mailchimp-Site/default/Product-Variation";"1";"215481980";"681013";"17704833";"0"
"SF_PAGE";"/Sites-Mailchimp-Site/default/ReportingEvent-MiniCart";"1";"99354788";"335806";"7660350";"1155"
"SF_PAGE";"/Sites-Mailchimp-Site/default/ReportingEvent-Start";"2";"71704830";"602250";"3466111";"1198"
"SF_PAGE";"/Sites-RefArch-Site/-/null-null";"7";"145341898";"5351943";"51898584";"2196183"
"SF_PAGE";"/Sites-RefArch-Site/default/Account-Header";"4";"20038375";"825474";"969556";"461"
"SF_PAGE";"/Sites-RefArch-Site/default/Cart-MiniCart";"2";"10472377";"482679";"525937";"1036"
"SF_PAGE";"/Sites-RefArch-Site/default/ConsentTracking-Check";"2";"9049599";"598821";"633164";"439"
"SF_PAGE";"/Sites-RefArch-Site/default/Page-Include";"12";"43665369";"2584007";"3291633";"4119"
"SF_PAGE";"/Sites-RefArch-Site/default/Page-IncludeHeaderMenu";"2";"14610364";"397997";"4905675";"366"
"SF_PAGE";"/Sites-RefArch-Site/default/Page-Locale";"4";"14915930";"982338";"1069405";"1753"
"SF_PAGE";"/Sites-RefArch-Site/default/PageDesigner-CommerceAssets_ProductTile";"10";"403131674";"2635030";"78394432";"5313"
"SF_PAGE";"/Sites-RefArch-Site/default/PageDesigner-CommerceAssets_ShopTheLook";"10";"400267882";"43302511";"39976135";"275413"
"SF_PAGE";"/Sites-RefArch-Site/default/__SYSTEM__Page-Info";"1";"2975036";"2975036";"727";"727"
"SF_PAGE";"/Sites-RefArch-Site/default/__SYSTEM__Page-Show";"2";"1930481560";"11625837";"271210151";"1365296"
"SF_PAGE";"/Sites-RefArch-Site/default/__SYSTEM__Slot-Render";"2";"2090020";"1007740";"1863";"1056"
"SF_PAGE";"/Sites-RefArch-Site/default/__SYSTEM__Slot-Request";"2";"2482868";"2482868";"313441";"313441"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Account-Header";"26";"112208646";"5443614";"8148745";"4427"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Cart-MiniCart";"13";"52777485";"2373455";"175238";"1270"
"SF_PAGE";"/Sites-RefArch-Site/en_US/ConsentTracking-Check";"13";"34485149";"2623638";"26825";"2543"
"SF_PAGE";"/Sites-RefArch-Site/en_US/ConsentTracking-GetContent";"4";"13650430";"978689";"2799";"1297"
"SF_PAGE";"/Sites-RefArch-Site/en_US/ConsentTracking-SetConsent";"4";"17215409";"1079060";"1757";"0"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Home-Show";"1";"20865904";"338917";"6922145";"297"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Page-Include";"86";"257274798";"16255038";"9289795";"11444"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Page-IncludeHeaderMenu";"13";"149598659";"2333556";"81062871";"3378"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Page-Locale";"26";"81738865";"5188220";"13245447";"6531"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Product-Show";"4";"204182195";"1416787";"55331129";"1123"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Search-Refinebar";"1";"10670233";"256064";"271701";"0"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Search-Show";"1";"64810344";"321526";"28232306";"36"
"SF_PAGE";"/Sites-RefArch-Site/en_US/Tile-Show";"52";"722535988";"13814919";"143390977";"7845"
"SF_PAGE";"/Sites-RefArch-Site/en_US/__SYSTEM__Slot-Render";"58";"250631318";"34520003";"123634249";"1016690"
"SF_PAGE";"/Sites-RefArch-Site/en_US/__SYSTEM__Slot-Request";"66";"135929511";"135929511";"48618521";"48618521"
"SF_PAGE";"/Sites-RefArchGlobal-Site/-/null-null";"1";"73441746";"1123071";"20681330";"739991"
"SF_PAGE";"/Sites-RefArchGlobal-Site/default/Account-Header";"4";"22705437";"1060929";"2851999";"716"
"SF_PAGE";"/Sites-RefArchGlobal-Site/default/Cart-MiniCart";"2";"9706653";"621702";"317415";"240"
"SF_PAGE";"/Sites-RefArchGlobal-Site/default/ConsentTracking-Check";"2";"7782957";"688673";"642447";"702"
"SF_PAGE";"/Sites-RefArchGlobal-Site/default/Page-Include";"12";"45643617";"2787605";"4582519";"2124"
"SF_PAGE";"/Sites-RefArchGlobal-Site/default/Page-IncludeHeaderMenu";"2";"17653562";"390999";"5023842";"468"
"SF_PAGE";"/Sites-RefArchGlobal-Site/default/Page-Locale";"4";"14471990";"1088199";"753180";"157"
"SF_PAGE";"/Sites-RefArchGlobal-Site/default/PageDesigner-CommerceAssets_ProductTile";"10";"143141906";"2877893";"19626687";"746"
"SF_PAGE";"/Sites-RefArchGlobal-Site/default/PageDesigner-CommerceAssets_ShopTheLook";"10";"153920518";"2976524";"31578606";"1585"
"SF_PAGE";"/Sites-RefArchGlobal-Site/default/__SYSTEM__Page-Info";"2";"3584878";"3584878";"1038";"1038"
"SF_PAGE";"/Sites-RefArchGlobal-Site/default/__SYSTEM__Page-Show";"2";"279510760";"5250179";"52311595";"1170998"
"SF_PAGE";"/Sites-RefArchGlobal-Site/default/__SYSTEM__Slot-Render";"2";"2787153";"1450218";"1505";"684"
"SF_PAGE";"/Sites-RefArchGlobal-Site/default/__SYSTEM__Slot-Request";"2";"6418701";"6418701";"2923801";"2923801"
"SF_PAGE";"/Sites-RefArchGlobal-Site/en_GB/Account-Header";"2";"189771618";"765313";"23552254";"0"
"SF_PAGE";"/Sites-RefArchGlobal-Site/en_GB/Cart-MiniCart";"1";"6558352";"450038";"353504";"0"
"SF_PAGE";"/Sites-RefArchGlobal-Site/en_GB/ConsentTracking-Check";"1";"5732587";"482579";"1371134";"0"
"SF_PAGE";"/Sites-RefArchGlobal-Site/en_GB/ConsentTracking-GetContent";"1";"3371652";"240113";"102";"0"
"SF_PAGE";"/Sites-RefArchGlobal-Site/en_GB/ConsentTracking-SetConsent";"1";"5955641";"320896";"983";"95"
"SF_PAGE";"/Sites-RefArchGlobal-Site/en_GB/Page-Include";"7";"36053769";"1389553";"11167854";"1878"
"SF_PAGE";"/Sites-RefArchGlobal-Site/en_GB/Page-IncludeHeaderMenu";"1";"19125695";"249104";"9972285";"0"
"SF_PAGE";"/Sites-RefArchGlobal-Site/en_GB/Page-Locale";"2";"10574486";"786043";"369967";"363"
"SF_PAGE";"/Sites-RefArchGlobal-Site/en_GB/Tile-Show";"5";"205814097";"1742032";"32374551";"118"
"SF_PAGE";"/Sites-RefArchGlobal-Site/en_GB/__SYSTEM__Slot-Render";"6";"46173160";"16554137";"25814261";"9130428"
"SF_PAGE";"/Sites-RefArchGlobal-Site/en_GB/__SYSTEM__Slot-Request";"6";"46676678";"46676678";"31646577";"31646577"
